"date","SPOT.Close","NFLX.Close","NVDA.Close","META.Close","AAPL.Close","IBM.Close","MSFT.Close","GOOG.Close","VOW3.DE.Close","RACE.MI.Close","STLAM.MI.Close","RNO.PA.Close","MBG.DE.Close","BMW.DE.Close","TSLA.Close","TM.Close","KER.PA.Close","CPRI.Close","RMS.PA.Close","MC.PA.Close","CFR.SW.Close","ADS.DE.Close","NKE.DE.Close","PUM.DE.Close","SAN.PA.Close","NOVN.SW.Close","BAYN.DE.Close","AZN.Close","UCB.BR.Close","MRK.DE.Close","ARGX.Close","GSK.L.Close","NESN.SW.Close","UL.Close","BN.PA.Close","BON.PA.Close","PEP.Close","MCD.Close","K.Close","KHC.Close","SHEL.Close","ENI.MI.Close","ENEL.MI.Close","ENGI.PA.Close","ORSTED.CO.Close","CHV.F.Close","REP.MC.Close","TTE.PA.Close","TRVG.Close","BKNG.Close","RYA.IR.Close","LYFT.Close","TCOM.Close","TRIP.Close","HLT.Close","UBER.Close","ZAL.DE.Close","UPS.Close","AMZN.Close","DHL.DE.Close","FDX.Close","AMKBY.Close","WMT.Close","X002352.SZ.Close"
2020-03-13,131.559997558594,336.299987792969,6.02099990844727,170.279998779297,69.4925003051758,103.202674865723,158.830001831055,60.986499786377,110.879997253418,123.199996948242,7.95392894744873,16.7000007629395,21.334321975708,45.4199981689453,36.441333770752,116.230003356934,405,13.9300003051758,572.799987792969,314.899993896484,52.3199996948242,171.940002441406,66.8600006103516,48.5,73.0111389160156,67.2458267211914,48.0499992370605,42.2799987792969,70.1399993896484,91.3000030517578,123.330001831055,1413.12145996094,90,49.9700012207031,53.7599983215332,17.3999996185303,127.449996948242,177.130004882812,59.7746467590332,23.9699993133545,30.0799999237061,6.91099977493286,5.61899995803833,10.4849996566772,592,69.629997253418,7.54199981689453,26.0249996185303,7.94999980926514,1421.32995605469,10.5500001907349,24.1700000762939,25.0699996948242,17.0799999237061,78.629997253418,22.6000003814697,32.0900001525879,94.2300033569336,89.25,21.7000007629395,106.629997253418,4.69999980926514,38.033332824707,44.1100006103516
2020-03-20,124.360000610352,332.829986572266,5.14375019073486,149.729995727539,57.310001373291,91.1950302124023,137.350006103516,53.6160011291504,94.129997253418,131,5.83092021942139,16.1499996185303,18.8598728179932,41.3699989318848,28.5020008087158,116.459999084473,419.700012207031,9.86999988555908,606.200012207031,311,53.5200004577637,191.5,66.2699966430664,46.8600006103516,73.4487457275391,70.1365966796875,50.0999984741211,39.4199981689453,66.8399963378906,85.3600006103516,118.839996337891,1459.66125488281,97.9800033569336,47.1699981689453,58.7400016784668,19.7000007629395,103.930000305176,148.490005493164,52.4037551879883,22.2800006866455,25.0799999237061,7.29300022125244,5.88899993896484,10.4049997329712,606.400024414062,53.2000007629395,6.16800022125244,25,7.75,1177.43005371094,8.8100004196167,21.2700004577637,22.7700004577637,15.8400001525879,61.5999984741211,21.3299999237061,31.1000003814697,93.4599990844727,92.3044967651367,20.7099990844727,111.059997558594,3.71000003814697,37.9900016784668,45.4500007629395
2020-03-27,122.540000915527,357.119995117188,6.31825017929077,156.789993286133,61.935001373291,103.279159545898,149.699996948242,55.5354995727539,105.419998168945,137.600006103516,6.14790010452271,17.9260005950928,22.6235313415527,45.5149993896484,34.2906684875488,127.23999786377,479.5,11.6700000762939,645,341.649993896484,52.9000015258789,208.949996948242,75.1399993896484,55.9500007629395,76.5816345214844,72.0321807861328,50.6699981689453,42.4700012207031,76.8199996948242,90.6800003051758,130.679992675781,1453.6171875,97.4400024414062,49.25,55.7200012207031,20,120.459999084473,164.009994506836,55.8403778076172,24.2399997711182,31.6399993896484,8.21700000762939,6.15500020980835,9.84799957275391,659.599975585938,64.1999969482422,7.34600019454956,32.25,7.55000019073486,1255.15002441406,9.24199962615967,27.6000003814697,23.4599990844727,17.9599990844727,69.1500015258789,27.2800006866455,33.8199996948242,97.5199966430664,95.004997253418,22.5949993133545,120.580001831055,4.30000019073486,36.526668548584,45.6100006103516
2020-04-03,122.120002746582,361.760009765625,6.09775018692017,154.179992675781,60.3525009155273,101.663482666016,153.830001831055,54.8940010070801,98.9100036621094,126.400001525879,5.88406610488892,15.8120002746582,20.3944473266602,44.75,32.0006675720215,115,452.700012207031,8.52999973297119,604.799987792969,325.049987792969,49.9599990844727,188.550003051758,72.6500015258789,47.689998626709,80.9179458618164,77.3871994018555,53.0299987792969,43.9599990844727,80.0999984741211,91.5999984741211,132.110000610352,1500.35864257812,102.360000610352,49.7999992370605,56.5200004577637,19.8799991607666,124.589996337891,160.330001831055,59.6995315551758,25.3199996948242,36.2400016784668,9.32499980926514,6.06899976730347,8.69799995422363,645,69.3499984741211,8.2519998550415,33.5299987792969,6.94999980926514,1230.68005371094,8.58800029754639,22,22.0100002288818,15.6999998092651,55.939998626709,22.8199996948242,34.0699996948242,90,95.3294982910156,24.3299999237061,109.220001220703,4.19000005722046,39.8266677856445,47.2900009155273
2020-04-10,131.860000610352,370.720001220703,6.57375001907349,175.190002441406,66.9974975585938,116.156791687012,165.139999389648,60.5724983215332,122.540000915527,140.600006103516,7.09789180755615,18.5380001068115,24.8193435668945,50.8199996948242,38.2000007629395,123.410003662109,473.700012207031,13.3800001144409,641.799987792969,347.399993896484,54.439998626709,224.300003051758,79.25,57.5,81.6837615966797,77.8326644897461,57.4700012207031,44.6599998474121,80.2399978637695,95.8000030517578,143.580001831055,1555.56176757812,102.220001220703,51.7299995422363,58.5999984741211,19.4200000762939,133.630004882812,183.699996948242,58.9107971191406,28.1100006103516,37.9099998474121,9.30799961090088,6.45300006866455,9.88599967956543,654.599975585938,79.2099990844727,8.28600025177002,33.625,8.25,1420.64001464844,10.0600004196167,30.3299999237061,24.8199996948242,18.3400001525879,68.4499969482422,27.1100006103516,39.9099998474121,98.6900024414062,102.138000488281,25.6700000762939,122.290000915527,4.88000011444092,40.5999984741211,48.1300010681152
2020-04-17,141.860000610352,422.959991455078,7.30800008773804,179.240005493164,70.6999969482422,114.837478637695,178.600006103516,64.1624984741211,124.599998474121,148.600006103516,6.94889307022095,16.3799991607666,24.1539459228516,51.9099998474121,50.259334564209,124.610000610352,503.399993896484,12.9300003051758,684.799987792969,358,55.1399993896484,218.699996948242,82.1399993896484,57.5400009155273,86.0996398925781,81.5100936889648,58.5699996948242,50.0299987792969,85.1999969482422,100.550003051758,143.520004272461,1672.81823730469,106.040000915527,52.8899993896484,63.6199989318848,20.75,137.550003051758,186.100006103516,61.051643371582,29.3299999237061,35.4799995422363,8.58699989318848,6.20900011062622,9.49199962615967,687.799987792969,78.620002746582,7.78599977493286,31.0200004577637,8.44999980926514,1470.86999511719,10.0600004196167,29.0699996948242,23.8500003814697,18.7800006866455,75.620002746582,28,43.7000007629395,102.75,118.75,26.1900005340576,124.849998474121,4.80999994277954,44.0400009155273,48.6399993896484
2020-04-24,137.839996337891,424.989990234375,7.23974990844727,190.070007324219,70.7425003051758,119.23518371582,174.550003051758,63.9654998779297,117.360000610352,144.050003051758,6.97546577453613,16.0020008087158,22.9229602813721,48.6599998474121,48.343334197998,122.559997558594,451.350006103516,12.5,674.400024414062,340.850006103516,52.2400016784668,205.399993896484,81.4700012207031,52.9799995422363,90.4458923339844,81.4816665649414,59.5400009155273,51.1800003051758,82.3600006103516,104.5,146.080001831055,1700.01684570312,106.559997558594,51.5800018310547,62.5,20.5,134.360000610352,184.020004272461,60.1877937316895,29.2299995422363,35.0299987792969,8.25,5.90000009536743,9.24600028991699,713.400024414062,80.6699981689453,7.74200010299683,31.8600006103516,8.44999980926514,1362.77001953125,9.61600017547607,31.9599990844727,23.7800006866455,18.4400005340576,71.370002746582,29.4899997711182,42.4099998474121,100.180000305176,120.511001586914,26.1100006103516,123.059997558594,4.67999982833862,43.1466674804688,47.3600006103516
2020-05-01,144.839996337891,415.269989013672,7.06949996948242,202.270004272461,72.2675018310547,116.510513305664,174.570007324219,66.0305023193359,128.220001220703,143.399993896484,7.60752820968628,18.1060009002686,26.2291564941406,54.0499992370605,46.7546653747559,121.120002746582,460.200012207031,13.960000038147,667.799987792969,352.450012207031,54.8199996948242,209.199996948242,79.8000030517578,57.3800010681152,88.7053985595703,77.9653549194336,60.1399993896484,51.8600006103516,83.5400009155273,106.099998474121,145.520004272461,1623.0546875,101.900001525879,51.5,63.2599983215332,20,130.139999389648,182.660003662109,60.9014091491699,29.3799991607666,31.2900009155273,8.71399974822998,6.23600006103516,9.9040002822876,685,84.3399963378906,8.31400012969971,32.8499984741211,8.44999980926514,1448.7900390625,10.3999996185303,29.6049995422363,24.1599998474121,18.3700008392334,72.0299987792969,28.3899993896484,44.4900016784668,91.9000015258789,114.302001953125,27.1499996185303,118.199996948242,4.78999996185303,40.973331451416,46.7900009155273
2020-05-08,152.149993896484,435.549987792969,7.8125,212.350006103516,77.5325012207031,117.581260681152,184.679992675781,69.4185028076172,128.919998168945,146.449996948242,7.37406396865845,17.5259990692139,26.3289661407471,51.4199981689453,54.6279983520508,123.099998474121,447.5,15.0100002288818,679.799987792969,352.25,55.7599983215332,207.899993896484,83.25,60.0999984741211,89.0833358764648,78.3729095458984,57.9900016784668,53.2900009155273,84.3000030517578,106.099998474121,149.050003051758,1686.92114257812,105,51.8800010681152,64.0599975585938,21.75,134.229995727539,181.229995727539,59.7934265136719,29.5599994659424,33.9099998474121,8.63099956512451,6.19999980926514,9.79800033569336,696,87.4899978637695,8.63399982452393,32.9850006103516,8.60000038146973,1430.82995605469,9.4980001449585,32.7299995422363,25.1200008392334,17.9099998474121,72.1900024414062,32.7900009155273,53.4000015258789,94.8300018310547,118.980499267578,26.7800006866455,120.440002441406,4.69000005722046,40.9799995422363,45.9199981689453
2020-05-15,158.830001831055,454.190002441406,8.49075031280518,210.880004882812,76.9274978637695,111.835563659668,183.160003662109,68.6595001220703,121.23999786377,144.899993896484,6.83595609664917,17.4780006408691,23.2930870056152,46.6500015258789,53.2779998779297,116.889999389648,411.350006103516,12.8699998855591,665.200012207031,330.25,51.2999992370605,200.300003051758,79.2799987792969,59.4000015258789,86.7461090087891,76.9227828979492,56.75,53.4099998474121,82.8199996948242,103,156.839996337891,1659.92395019531,103.879997253418,51.2099990844727,60.6599998474121,21.1000003814697,135.949996948242,173.809997558594,60.1596221923828,29.2000007629395,30.1299991607666,8.52000045776367,5.76100015640259,9.37600040435791,705.200012207031,83.1999969482422,8.10400009155273,30.8600006103516,7.25,1384.31005859375,8.44999980926514,28.1499996185303,24,15.6599998474121,68.5400009155273,32.4700012207031,52.4199981689453,91.0299987792969,120.488998413086,26.8999996185303,107.519996643066,4.61999988555908,41.9799995422363,45.4599990844727
2020-05-22,190.169998168945,429.320007324219,9.02624988555908,234.910003662109,79.7225036621094,113.183555603027,183.509994506836,70.5210037231445,132.779998779297,146.800003051758,7.0381031036377,17.2000007629395,26.0669651031494,50.0800018310547,54.458667755127,117.559997558594,422.899993896484,14.5,697.799987792969,355.299987792969,52.1599998474121,217.800003051758,85.879997253418,60.3400001525879,86.3880615234375,77.889533996582,57.6500015258789,55.2200012207031,81.7600021362305,103.800003051758,157.960006713867,1675.43725585938,102.959999084473,50.7700004577637,61.1800003051758,21.75,130.479995727539,184.410003662109,58.3004684448242,29.9500007629395,32.2400016784668,8.17399978637695,6.40999984741211,9.82199954986572,741.599975585938,82.7900009155273,8.29199981689453,32.6699981689453,9.25,1631.30004882812,10.7150001525879,31.2600002288818,23.7999992370605,18.9200000762939,78.3899993896484,34.8300018310547,56.939998626709,96.7200012207031,121.84400177002,27.5499992370605,117,4.96999979019165,41.4433326721191,44.4099998474121
2020-05-29,180.929992675781,419.730010986328,8.8754997253418,225.089996337891,79.4850006103516,119.407264709473,183.25,71.4459991455078,132.5,151.899993896484,7.53729915618896,20.2049999237061,27.763729095459,52.5999984741211,55.6666679382324,126.01000213623,469.600006103516,15.039999961853,747.799987792969,375,55.8800010681152,237.199996948242,87.6500015258789,64.1800003051758,87.0544204711914,78.6951522827148,60.7200012207031,54.5999984741211,90,103.150001525879,219.300003051758,1684.1005859375,103.860000610352,54.0499992370605,61.560001373291,21.2000007629395,131.550003051758,186.320007324219,61.3239440917969,30.4699993133545,31.9500007629395,8.1230001449585,6.90100002288818,10.6350002288818,786.799987792969,80.9499969482422,8.36999988555908,33.625,10.5,1639.42004394531,11.164999961853,31.2600002288818,26.5699996948242,19.2800006866455,79.3099975585938,36.3199996948242,60.8400001525879,99.7099990844727,122.118499755859,27.9799995422363,130.559997558594,4.82000017166138,41.3533325195312,45.9599990844727
2020-06-05,184.279998779297,419.600006103516,8.92000007629395,230.770004272461,82.875,126.252388000488,187.199996948242,71.9195022583008,148.979995727539,153.899993896484,8.83748817443848,25.9300003051758,33.1243438720703,59.5,59.0439987182617,131.100006103516,536.099975585938,20.8600006103516,786.200012207031,404.25,65.2200012207031,264.5,90.9899978637695,72.1399993896484,88.6755676269531,78.7046356201172,66.1500015258789,53.8499984741211,88.7600021362305,105.300003051758,225.949996948242,1649.64904785156,102.599998474121,56.25,63.5,22.9500007629395,132.440002441406,197.160003662109,61.6150245666504,32.6199989318848,37.7700004577637,9.50599956512451,7.57800006866455,11.6899995803833,777.599975585938,89.6900024414062,9.52999973297119,38.3349990844727,12.5500001907349,1812.64001464844,12.9300003051758,38.6100006103516,29.0799999237061,25.4899997711182,87.1999969482422,37.2099990844727,64.1399993896484,106.650001525879,124.150001525879,31.6900005340576,142.210006713867,5.76999998092651,40.5200004577637,50.3300018310547
2020-06-12,180.070007324219,418.070007324219,8.93249988555908,228.580001831055,84.6999969482422,116.548759460449,187.740005493164,70.6589965820312,133.960006713867,148.649993896484,7.77550888061523,22,29.9595432281494,56.1500015258789,62.3520011901855,127.819999694824,487.350006103516,17.2099990844727,738.400024414062,379.149993896484,60.7999992370605,230.100006103516,84.879997253418,65.5999984741211,88.5363235473633,76.0697708129883,65.2300033569336,51.4700012207031,87.7200012207031,101.300003051758,215.110000610352,1610.96643066406,102.800003051758,54.75,61.2400016784668,21.5,129,189.169998168945,59.7089195251465,31.7999992370605,34.4500007629395,8.58699989318848,7.34499979019165,10.9549999237061,749.200012207031,80.2600021362305,8.6879997253418,35.0950012207031,10.5500001907349,1623.92004394531,11.0600004196167,36.8899993896484,27.1399993896484,20.4099998474121,77.4499969482422,32.2400016784668,61.7999992370605,101.480003356934,127.250999450684,30.2099990844727,132.720001220703,5.65999984741211,39.2466659545898,54.1699981689453
2020-06-19,231.289993286133,453.720001220703,9.26124954223633,238.789993286133,87.4300003051758,117.084129333496,195.149993896484,71.5859985351562,130.679992675781,151.699996948242,8.02225971221924,21.1299991607666,30.5750350952148,56.9300003051758,66.7266693115234,127.790000915527,509.899993896484,15.75,739.200012207031,380.049987792969,61.6199989318848,237.600006103516,87.6699981689453,68.5999984741211,93.6086196899414,82.3062438964844,69.4199981689453,53.0200004577637,101.099998474121,101.650001525879,216.110000610352,1669.19165039062,107.5,57.3699989318848,65.6800003051758,22.1499996185303,131.279998779297,186.559997558594,63.6431922912598,33.4799995422363,33.939998626709,8.87399959564209,7.59999990463257,11.25,753.799987792969,83.1100006103516,8.29800033569336,35.689998626709,10.5,1626.91003417969,11.5,34.8199996948242,26,18.1700000762939,76.1699981689453,32.2999992370605,64.379997253418,107.769996643066,133.750503540039,31.1000003814697,137.630004882812,5.90999984741211,39.9500007629395,56.25
2020-06-26,264.950012207031,443.399993896484,9.15499973297119,216.080001831055,88.4075012207031,112.036331176758,196.330001831055,67.995002746582,133.320007324219,151.399993896484,8.19498634338379,20.9650001525879,29.119478225708,55.7700004577637,63.982666015625,126.160003662109,477,14.3699998855591,737.799987792969,387.700012207031,60.0800018310547,233,85.5400009155273,67.5,90.6050262451172,78.8278427124023,66.7900009155273,52.7000007629395,103.400001525879,102.5,224.509994506836,1659.11804199219,105.040000915527,56.1399993896484,63.439998626709,21.5499992370605,128.929992675781,179.740005493164,59.9624404907227,30.8999996185303,32.9099998474121,8.39700031280518,7.63899993896484,10.8950004577637,756.200012207031,78.5899963378906,7.76999998092651,35.1450004577637,9.64999961853027,1541.25,10.3199996948242,32.2700004577637,26.0100002288818,18.0300006866455,71.1600036621094,29.6100006103516,63.2200012207031,107.319999694824,134.643493652344,31.3999996185303,130.080001831055,5.67000007629395,39.439998626709,55.25
2020-07-03,271.489990234375,476.890014648438,9.61225032806396,233.419998168945,91.0274963378906,114.435943603516,206.259994506836,73.2350006103516,135.580001831055,153.600006103516,8.44648170471191,22.2950000762939,30.4960193634033,57.2599983215332,80.5773315429688,126.389999389648,494.799987792969,15.2299995422363,750.599975585938,396.700012207031,61.5,241.399993896484,86.9300003051758,70.0999984741211,90.5055694580078,78.0790939331055,66.6800003051758,53.7999992370605,105.449996948242,106.849998474121,228.720001220703,1637.76220703125,105.120002746582,55.6699981689453,61.8199996948242,21.4500007629395,132.850006103516,183.520004272461,62.2629127502441,31.8099994659424,32.9000015258789,8.67399978637695,7.87400007247925,11.3850002288818,796.799987792969,78.7300033569336,7.81599998474121,34.6399993896484,9.69999980926514,1669.97998046875,10.9099998474121,31.8199996948242,26.5599994659424,19.1000003814697,74.5199966430664,30.6800003051758,64.5800018310547,114.360000610352,144.514999389648,33.1100006103516,155.479995727539,5.96000003814697,39.7366676330566,56.2099990844727
